"Order.Date","Brand","Sneaker.Name","Sale.Price","Retail.Price","Release.Date","Shoe.Size","Buyer.Region","Days_Since_Release","Markup_Dollar","Markup_Pct","Log_Sale_Price","Log_Retail_Price","Is_Premium","Release_Year","Sale_Year","Sale_Month","Release_Month","Above_Retail","Price_Category"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",374,220,2017-11-25,10,"New York",88,154,70,5.92425579741453,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",490,220,2017-11-25,12.5,"Michigan",88,270,122.727272727273,6.19440539110467,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",378,220,2017-11-25,10,"Michigan",88,158,71.8181818181818,5.93489419561959,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",370,220,2017-11-25,9,"New York",88,150,68.1818181818182,5.91350300563827,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",405,220,2017-11-25,11,"Missouri",88,185,84.0909090909091,6.00388706710654,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",424,220,2017-11-25,11,"Michigan",88,204,92.7272727272727,6.04973345523196,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",360,220,2017-11-25,9,"Pennsylvania",88,140,63.6363636363636,5.88610403145016,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",419,220,2017-12-16,6,"Arizona",67,199,90.4545454545455,6.03787091992214,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",330,220,2017-12-16,8.5,"New York",67,110,50,5.79909265446053,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",341,220,2017-12-16,9,"Colorado",67,121,55,5.83188247728352,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",340,220,2017-12-16,8.5,"New York",67,120,54.5454545454545,5.82894561761021,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",339,220,2017-12-16,4,"Illinois",67,119,54.0909090909091,5.82600010738045,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",371,220,2017-12-16,12,"Indiana",67,151,68.6363636363636,5.91620206260743,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",350,220,2017-12-16,9,"Pennsylvania",67,130,59.0909090909091,5.85793315448346,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",368,220,2017-12-16,10,"Connecticut",67,148,67.2727272727273,5.90808293816893,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",390,220,2017-12-16,14,"Texas",67,170,77.2727272727273,5.96614673912369,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",383,220,2017-12-16,12,"California",67,163,74.0909090909091,5.94803498918065,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",380,220,2017-12-16,11,"Maryland",67,160,72.7272727272727,5.94017125272043,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",355,220,2017-12-16,10,"California",67,135,61.3636363636364,5.87211778947542,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",348,220,2017-12-16,9,"New York",67,128,58.1818181818182,5.85220247977447,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",385,220,2017-12-16,14,"New York",67,165,75,5.95324333428778,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",357,220,2017-12-16,9.5,"Oregon",67,137,62.2727272727273,5.87773578177964,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",334,220,2017-12-16,8.5,"New York",67,114,51.8181818181818,5.8111409929767,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",370,220,2017-12-16,11,"Virginia",67,150,68.1818181818182,5.91350300563827,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",360,220,2017-12-16,10,"California",67,140,63.6363636363636,5.88610403145016,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",350,220,2017-12-16,9,"California",67,130,59.0909090909091,5.85793315448346,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",356,220,2017-12-16,10.5,"Pennsylvania",67,136,61.8181818181818,5.87493073085203,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",349,220,2017-12-16,9,"Georgia",67,129,58.6363636363636,5.85507192220243,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",349,220,2017-12-16,9,"New York",67,129,58.6363636363636,5.85507192220243,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",367,220,2017-12-16,12,"California",67,147,66.8181818181818,5.90536184805457,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",358,220,2017-12-16,10,"New York",67,138,62.7272727272727,5.8805329864007,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",374,220,2017-12-16,10.5,"Utah",67,154,70,5.92425579741453,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",370,220,2017-12-16,10.5,"New Hampshire",67,150,68.1818181818182,5.91350300563827,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",355,220,2017-12-16,10.5,"Texas",67,135,61.3636363636364,5.87211778947542,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",406,220,2017-12-16,6,"New York",67,186,84.5454545454545,6.00635315960173,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",350,220,2017-12-16,9,"Kentucky",67,130,59.0909090909091,5.85793315448346,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",383,220,2017-12-16,11,"North Carolina",67,163,74.0909090909091,5.94803498918065,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",330,220,2017-12-16,8.5,"California",67,110,50,5.79909265446053,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",385,220,2017-12-16,13,"Texas",67,165,75,5.95324333428778,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",350,220,2017-12-16,8,"California",67,130,59.0909090909091,5.85793315448346,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",385,220,2017-12-16,11.5,"New York",67,165,75,5.95324333428778,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017",760,220,2017-02-11,10,"California",375,540,245.454545454545,6.63331843328038,5.39362754635236,0,2017,2018,2,2,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017",800,220,2017-02-11,9.5,"California",375,580,263.636363636364,6.68461172766793,5.39362754635236,0,2017,2018,2,2,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Core-Black-White",770,220,2016-12-17,8.5,"California",431,550,250,6.64639051484773,5.39362754635236,0,2016,2018,2,12,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Cream-White",420,220,2017-04-29,11,"Colorado",298,200,90.9090909090909,6.04025471127741,5.39362754635236,0,2017,2018,2,4,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Cream-White",461,220,2017-04-29,7.5,"California",298,241,109.545454545455,6.13339804299665,5.39362754635236,0,2017,2018,2,4,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Cream-White",425,220,2017-04-29,8,"New York",298,205,93.1818181818182,6.05208916892442,5.39362754635236,0,2017,2018,2,4,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Cream-White",425,220,2017-04-29,11.5,"Colorado",298,205,93.1818181818182,6.05208916892442,5.39362754635236,0,2017,2018,2,4,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Cream-White",479,220,2017-04-29,12,"California",298,259,117.727272727273,6.17170059741091,5.39362754635236,0,2017,2018,2,4,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow",665,220,2017-11-18,10.5,"Florida",95,445,202.272727272727,6.49978704065585,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow",590,220,2017-11-18,8.5,"New York",95,370,168.181818181818,6.38012253689976,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow",630,220,2017-11-18,9.5,"New Jersey",95,410,186.363636363636,6.44571981938558,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",535,220,2017-02-25,10.5,"California",361,315,143.181818181818,6.28226674689601,5.39362754635236,0,2017,2018,2,2,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",556,220,2017-02-25,11.5,"Indiana",361,336,152.727272727273,6.32076829425058,5.39362754635236,0,2017,2018,2,2,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",565,220,2017-02-25,11,"Ohio",361,345,156.818181818182,6.33682573114644,5.39362754635236,0,2017,2018,2,2,1,"Premium"
2018-02-21," Yeezy","Adidas-Yeezy-Boost-350-V2-Zebra",508,220,2017-02-25,8,"New Jersey",361,288,130.909090909091,6.23048144757848,5.39362754635236,0,2017,2018,2,2,1,"Premium"
2018-02-21,"Off-White","Air-Jordan-1-Retro-High-Off-White-Chicago",1555,190,2017-09-09,10.5,"Tennessee",165,1365,718.421052631579,7.34923082461333,5.24702407216049,1,2017,2018,2,9,1,"Mid-Range"
2018-02-21,"Off-White","Air-Jordan-1-Retro-High-Off-White-Chicago",1550,190,2017-09-09,10.5,"Michigan",165,1360,715.789473684211,7.34601020991329,5.24702407216049,1,2017,2018,2,9,1,"Mid-Range"
2018-02-21,"Off-White","Nike-Air-Force-1-Low-Off-White",730,170,2017-11-01,11,"Colorado",112,560,329.411764705882,6.59304453414244,5.13579843705026,1,2017,2018,2,11,1,"Mid-Range"
2018-02-21,"Off-White","Nike-Air-Max-90-Off-White",750,160,2017-09-09,8.5,"California",165,590,368.75,6.62007320653036,5.07517381523383,1,2017,2018,2,9,1,"Mid-Range"
2018-02-21,"Off-White","Nike-Air-Max-97-Off-White",705,190,2017-11-01,9.5,"Maryland",112,515,271.052631578947,6.55819780281227,5.24702407216049,1,2017,2018,2,11,1,"Mid-Range"
2018-02-21,"Off-White","Nike-Air-Presto-Off-White",1500,160,2017-09-09,10,"New Jersey",165,1340,837.5,7.3132203870903,5.07517381523383,1,2017,2018,2,9,1,"Mid-Range"
2018-02-21,"Off-White","Nike-Air-VaporMax-Off-White",865,250,2017-09-09,9.5,"New York",165,615,246,6.76272950693188,5.52146091786225,1,2017,2018,2,9,1,"Premium"
2018-02-21,"Off-White","Nike-Air-VaporMax-Off-White-2018",800,250,2018-04-14,10,"Illinois",-52,550,220,6.68461172766793,5.52146091786225,1,2018,2018,2,4,1,"Premium"
2018-02-21,"Off-White","Nike-Air-VaporMax-Off-White-2018",764,250,2018-04-14,10,"New York",-52,514,205.6,6.63856778916652,5.52146091786225,1,2018,2018,2,4,1,"Premium"
2018-02-21,"Off-White","Nike-Blazer-Mid-Off-White",820,130,2017-09-09,11.5,"California",165,690,530.769230769231,6.7093043402583,4.86753445045558,1,2017,2018,2,9,1,"Budget"
2018-02-21,"Off-White","Nike-React-Hyperdunk-2017-Flyknit-Off-White",500,200,2017-11-01,7,"California",112,300,150,6.21460809842219,5.29831736654804,1,2017,2018,2,11,1,"Mid-Range"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-Low-Oxford-Tan",1470,200,2015-12-29,6.5,"Missouri",786,1270,635,7.29301767977278,5.29831736654804,0,2015,2018,2,12,1,"Mid-Range"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-Low-Pirate-Black-2015",835,200,2015-08-22,10,"California",915,635,317.5,6.72743172485086,5.29831736654804,0,2015,2018,2,8,1,"Mid-Range"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-Low-V2-Beluga",850,220,2016-09-24,9.5,"Florida",516,630,286.363636363636,6.74523634948436,5.39362754635236,0,2016,2018,2,9,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",400,220,2017-11-25,10.5,"Arizona",89,180,81.8181818181818,5.99146454710798,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",345,220,2017-11-25,4,"Massachusetts",89,125,56.8181818181818,5.84354441703136,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",399,220,2017-11-25,10,"New York",89,179,81.3636363636364,5.98896141688986,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",394,220,2017-11-25,9.5,"California",89,174,79.0909090909091,5.97635090929793,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",425,220,2017-11-25,13,"Pennsylvania",89,205,93.1818181818182,6.05208916892442,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",418,220,2017-11-25,11,"Massachusetts",89,198,90,6.03548143252476,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",421,220,2017-11-25,11.5,"New York",89,201,91.3636363636364,6.04263283368238,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",450,220,2017-11-25,7,"New Jersey",89,230,104.545454545455,6.10924758276437,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",396,220,2017-11-25,10,"California",89,176,80,5.98141421125448,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",510,220,2017-11-25,6.5,"New York",89,290,131.818181818182,6.23441072571837,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",420,220,2017-11-25,7,"Connecticut",89,200,90.9090909090909,6.04025471127741,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",380,220,2017-11-25,8.5,"New York",89,160,72.7272727272727,5.94017125272043,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",395,220,2017-11-25,7.5,"Maryland",89,175,79.5454545454545,5.97888576490112,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",410,220,2017-11-25,7.5,"Massachusetts",89,190,86.3636363636364,6.01615715969835,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",382,220,2017-11-25,10,"North Carolina",89,162,73.6363636363636,5.94542060860658,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",390,220,2017-11-25,10.5,"Michigan",89,170,77.2727272727273,5.96614673912369,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",378,220,2017-11-25,9,"California",89,158,71.8181818181818,5.93489419561959,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",381,220,2017-11-25,7.5,"Florida",89,161,73.1818181818182,5.9427993751267,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",415,220,2017-11-25,10.5,"Nevada",89,195,88.6363636363636,6.0282785202307,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",406,220,2017-11-25,12,"Florida",89,186,84.5454545454545,6.00635315960173,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",395,220,2017-11-25,10.5,"California",89,175,79.5454545454545,5.97888576490112,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",420,220,2017-11-25,10.5,"Louisiana",89,200,90.9090909090909,6.04025471127741,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",378,220,2017-11-25,9,"New York",89,158,71.8181818181818,5.93489419561959,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",366,220,2017-11-25,9,"California",89,146,66.3636363636364,5.90263333340137,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",391,220,2017-11-25,9.5,"Oregon",89,171,77.7272727272727,5.96870755998537,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Beluga-2pt0",435,220,2017-11-25,12,"New York",89,215,97.7272727272727,6.07534603108868,5.39362754635236,0,2017,2018,2,11,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",349,220,2017-12-16,9,"Illinois",68,129,58.6363636363636,5.85507192220243,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",345,220,2017-12-16,9,"Minnesota",68,125,56.8181818181818,5.84354441703136,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",369,220,2017-12-16,10,"California",68,149,67.7272727272727,5.91079664404053,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",420,220,2017-12-16,6,"New York",68,200,90.9090909090909,6.04025471127741,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",385,220,2017-12-16,11,"Maryland",68,165,75,5.95324333428778,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",398,220,2017-12-16,13,"New Jersey",68,178,80.9090909090909,5.98645200528444,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",365,220,2017-12-16,8,"Colorado",68,145,65.9090909090909,5.89989735358249,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",355,220,2017-12-16,11,"Illinois",68,135,61.3636363636364,5.87211778947542,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",378,220,2017-12-16,10.5,"Texas",68,158,71.8181818181818,5.93489419561959,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",355,220,2017-12-16,8.5,"California",68,135,61.3636363636364,5.87211778947542,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",350,220,2017-12-16,10,"Florida",68,130,59.0909090909091,5.85793315448346,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",350,220,2017-12-16,9,"Missouri",68,130,59.0909090909091,5.85793315448346,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",399,220,2017-12-16,13,"Georgia",68,179,81.3636363636364,5.98896141688986,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",394,220,2017-12-16,11.5,"Pennsylvania",68,174,79.0909090909091,5.97635090929793,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",365,220,2017-12-16,8,"Texas",68,145,65.9090909090909,5.89989735358249,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",342,220,2017-12-16,4,"Colorado",68,122,55.4545454545455,5.8348107370626,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",388,220,2017-12-16,11,"Arizona",68,168,76.3636363636364,5.96100533962327,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",420,220,2017-12-16,6,"New York",68,200,90.9090909090909,6.04025471127741,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",385,220,2017-12-16,11,"New York",68,165,75,5.95324333428778,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",361,220,2017-12-16,9.5,"Georgia",68,141,64.0909090909091,5.88887795833288,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",375,220,2017-12-16,5,"New York",68,155,70.4545454545455,5.92692602597041,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",370,220,2017-12-16,10.5,"Texas",68,150,68.1818181818182,5.91350300563827,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",380,220,2017-12-16,7.5,"New York",68,160,72.7272727272727,5.94017125272043,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",373,220,2017-12-16,10.5,"California",68,153,69.5454545454545,5.92157841964382,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",370,220,2017-12-16,10,"Tennessee",68,150,68.1818181818182,5.91350300563827,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",360,220,2017-12-16,11,"Virginia",68,140,63.6363636363636,5.88610403145016,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",397,220,2017-12-16,13,"Kentucky",68,177,80.4545454545455,5.98393628068719,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",354,220,2017-12-16,8.5,"California",68,134,60.9090909090909,5.86929691313377,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",368,220,2017-12-16,9.5,"New Jersey",68,148,67.2727272727273,5.90808293816893,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",390,220,2017-12-16,13,"Colorado",68,170,77.2727272727273,5.96614673912369,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",384,220,2017-12-16,12,"Virginia",68,164,74.5454545454545,5.95064255258773,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",369,220,2017-12-16,10,"New York",68,149,67.7272727272727,5.91079664404053,5.39362754635236,0,2017,2018,2,12,1,"Premium"
2018-02-22," Yeezy","Adidas-Yeezy-Boost-350-V2-Blue-Tint",325,220,2017-12-16,4,"Washington",68,105,47.7272727272727,5.78382518232974,5.39362754635236,0,2017,2018,2,12,1,"Premium"
